SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10000774,Baghdharapur,Baghdharapur,0208,12,19566,400063
10000775,Tebapada,Tebapada,0424,27,46719,425520
10000778,Beleswar,Beleswar,0208,12,19612,400109
10000782,Govindapur,Govindapur,0192,12,20324,398760
10000783,Kanheipur,Kanheipur,0208,12,19612,400109
10000784,Subhadrapur,Subhadrapur,0208,12,19562,
10000787,Tentulinali,Tentulinali,0208,12,19635,400132
10000789,Kuanarpal,Kuanarpal,0192,12,20318,398754
10000791,Laxminarayanpur,Laxminarayanpur,0208,12,19590,400087
10000794,Nimeishapur,Nimeishapur,0208,12,19574,400071
10000795,Gatiroutpatna,Gatiroutpatna,0208,12,19527,400053
10000797,Hatasahi,Hatasahi,0208,12,19527,400053
10000800,Parabil,Parabil,0208,12,19605,400102
10000803,Baramba,Baramba,0192,12,20337,398773
10000809,Goragodi,Gorgodi,0424,27,46850,425650
10000812,Barjuguda,Barjuguda,0424,27,46853,425653
10000817,Homaiguda,Homaiguda,0424,27,46873,425673
10000818,Dhumargaon,Dhumargaon,0421,27,0,
10000819,Katrughati,Katrughati,0421,27,0,
10000820,Bada Pangidi,Bada Pangidi,0421,27,0,
10000821,Kudagudi,Kudagudi,0421,27,0,
10000822,Odaganju,Odaganju,0421,27,0,
10000823,Kumudapadar,Kumudapadar,0421,27,0,
10000824,Sankadi,Sankadi,0421,27,0,
10000825,Budhagudi,Budhagudi,0421,27,0,
10000826,Kumbhikota,Kumbhikota,0421,27,0,
10000827,Kandha Durkilima,Kandha Durkilima,0421,27,0,
10000828,Dal Merindi,Dal Merindi,0421,27,0,
10000829,St Dohikhal,St Dohikhal,0421,27,0,
10000830,Pujariguda,Pujariguda,0421,27,0,
10000831,Karingikupa,Karingikupa,0421,27,0,
10000832,Upper Selema,Upper Selema,0421,27,0,
10000833,Patanga Padar,Patanga Padar,0421,27,0,
10000835,Gendagudi,Gendagudi,0422,27,45256,425073
10000841,Brajabiharipur,Brajabiharipur,0198,12,19863,399197
10000845,Manpur,Manpur,0196,12,20006,399104
10000846,Manijoripada,Manijoripada,0196,12,20006,399104
10000852,Dabagadia,Dabagadia,0198,12,19848,399182
10000859,Dera,Dera,0199,12,19870,399215
10000860,Musulla,Musulla,0199,12,19882,399227
10000864,Kadompatana,Kadompatana,0196,12,20034,
10000875,S. Kutuli,S. Kutuli,0429,27,46501,426469
10000877,Subarnapur,Subarnapur,0194,12,20091,398886
10000878,Phulabadi,Phulabadi,0194,12,20091,398886
10000879,Ratagarh,Ratagarh,0194,12,20142,398937
10000880,Sadanandapur,Sadanandapur,0194,12,20142,398937
10000881,Madhupur,Madhupur,0194,12,20120,398915
10000883,Irpiput,Irpiput,0429,27,46515,426483
10000885,Alasua,Alasua,0193,12,20185,398821
10000886,Patani,Patani,0193,12,20198,398834
10000887,Gopabandhaunagar,Gopabandhaunagar,0193,12,20198,398834
10000888,Kadampatana,Kadampatana,0193,12,20230,398866
10000889,Khalipalli,Khalipalli,0193,12,20236,398872
10000890,Satakhanda,Satakhanda,0193,12,20191,398827
10000902,Sankhamuha,Sankhamuha,0203,12,18983,399721
10000903,Basudevapur,Basudevapur,0203,12,18983,399721
10000905,Pradhanapada,Pradhanapada,0203,12,18983,399721
10000907,Jharagadia,Jharagadia,0191,12,20456,398677
10000908,N.Tamera,N.Tamera,0191,12,20456,398677
10000909,Kurmulmunda,Kurmulmunda,0429,27,46501,426469
10000916,Minapai,Minapai,0429,27,46501,426469
10000937,Nuabalijhari(Upar kata),Nuabalijhari(Upar kata),0190,12,20509,398482
10000938,Balidihi,Balidihi,0190,12,20509,398482
10000950,Delta Colony,Delta Colony,0201,12,19734,399404
10000952,Dagarasahi,Dagarasahi,0201,12,19732,399402
10000953,Bilteruan,Bilteruan,0201,12,19732,399402
10000955,Nimpur,Nimpur,0201,12,19698,399369
10000960,Tikana,Tikana,0201,12,19746,399416
10000974,Totasahi,Totasahi,0200,12,19792,399296
10000979,Charigharia,Charigharia,0201,12,19660,399332
10000982,Bhagatpur,Bhagatpur,0201,12,19660,399332
10000983,Khaipadia,Khaipadia,0201,12,19660,399332
10000990,Kulajallarpur,Kulajallarpur,0213,12,19389,400353
10000991,G.R.Pattana,G.R.Pattana,0213,12,19350,400314
10000992,Godatikili,Godatikili,0213,12,19350,400314
10000994,Babaja,Babaja,0213,12,19350,400314
10000996,Niligarh,Niligarh,0213,12,19421,400385
10000997,Kulapitapada,Kulapitapada,0213,12,19398,400362
10001001,Kanpur,Kanpur,0213,12,19363,400327
10001002,Oupali,Oupali,0213,12,19363,400327
10001007,Kulabarisana,Kulabarisana,0213,12,19306,400269
10001010,Guhalakul,Guhalakul,0213,12,19325,400289
10001011,Jignipur,Jignipur,0204,12,18945,
10001012,Patapur,Patapur,0204,12,18945,
10001016,Bagh Jhili,Bagh Jhili,0421,27,0,
10001017,Bada Kumudabali,Bada Kumudabali,0421,27,0,
10001018,Sana Kumudabali,Sana Kumudabali,0421,27,0,
10001019,Chandan Khunti,Chandan Khunti,0421,27,0,
10001020,Giringili,Giringili,0421,27,0,
10001021,Katubadu,Katabadu,0421,27,0,
10001022,Jamjodi,Jamjodi,0421,27,0,
10001023,Fadruguda,Fadruguda,0421,27,0,
10001024,Kudelpadar,Kudelpadar,0421,27,0,
10001025,Kandha Terimeri,Kandha Terimeri,0421,27,0,
10001026,Dobalpadar,Dobalpadar,0421,27,0,
10001027,Gouda Gadiajhola,Gouda Gadiajhola,0421,27,0,
10001028,Kandha Bhanpur,Kandha Bhanpur,0421,27,0,
10001029,Gouda Deraguma,Gouda Deraguma,0421,27,0,
10001030,Odimaska,Odimaska,0421,27,0,
10001031,Gouda Kadaghati,Gouda Kadaghati,0421,27,0,
10001032,Kandha Kadaghati,Kandha Kadaghati,0421,27,0,
10001033,Dengisuru,Dengisuru,0421,27,0,
10001034,Gangidi Gaon,Gangidi Gaon,0421,27,0,
10001035,Dangada Padar,Dangada Padar,0421,27,0,
10001036,Dimingi Padar,Dimingi Padar,0421,27,0,
10001037,Bausuni Padar,Bausuni Padar,0421,27,0,
10001038,Khairapada,Khairapada,0421,27,0,
10001039,Gunjubaru,Gunjubaru,0421,27,0,
10001040,Gondabali,Gondabali,0421,27,0,
10001041,Bhaliapadar,Bhaliapadar,0421,27,0,
10001042,Bedhagaon,Bedhagaon,0421,27,0,
10001043,Kamari,Kamari,0421,27,0,
10001044,Kerkesura,Kerkesura,0421,27,0,
10001045,Kumurupi,Kumurupi,0421,27,0,
10001046,Kattanga,Kattanga,0421,27,0,
10001047,Nandrana,Nandrana,0421,27,0,
10001052,Saranga,Saranga,0233,14,22819,402275
10001056,Narua,Narua,0205,12,19124,399869
10001062,Sahuketa,Sahuketa,0206,12,19276,399984
10001066,Janardanpur,Janardanpur,0205,12,19078,399823
10001071,Brjarajpatana,Brjarajpatana,0204,12,10001012,
10001075,Marabali,Marabali,0368,21,0,
10001076,Nediguda,Nediguda,0368,21,0,
10001077,Sabali,Sabali,0368,21,0,
10001078,Budabali,Budabali,0368,21,0,
10001079,Ankula,Ankula,0258,15,24499,404237
10001080,Suberpadar,Suberpadar,0368,21,0,
10001081,Dapargaon,Dapargaon,0368,21,0,
10001082,Surapanga,Surapanga,0368,21,0,
10001083,Suryakuti,Suryakuti,0368,21,0,
10001084,Jugapadar,Jugapadar,0368,21,0,
10001085,Iswarpalli,Iswarpalli,0368,21,0,
10001086,GAhingia,GAhingia,0368,21,0,
10001088,Gossapada,Gossapada,0368,21,0,
10001090,Jagunga,Jagunga,0368,21,0,
10001091,Padasahi,Padasahi,0368,21,0,
10001093,Depaketa,Depaketa,0368,21,0,
10001095,Dambuli,Dambuli,0368,21,0,
10001096,Ujamunda,Ujamunda,0368,21,0,
10001099,Nandagaon,Nandaagaon,0368,21,0,
10001100,Baulpada,Baulpada,0368,21,0,
10001101,Gasukia,Gasukia,0368,21,0,
10001102,Sindhipanga,Sindipanga,0368,21,0,
10001105,KUsakupuda,Kusakupuda,0368,21,0,
10001107,Gasanaju,Gasanaju,0368,21,0,
10001108,Colonysahi,colonysahi,0368,21,0,
10001109,Mahasing purunasahi,Mahasing purunasahi,0368,21,0,
10001111,KAmangi,Kamangi,0368,21,0,
10001112,Limarpadar,Limarpadar,0368,21,0,
10001113,Sipaighat,Sipaighat,0368,21,0,
10001114,Mahasing Nuasahi,Mahsing Nuasahi,0368,21,0,
10001115,Behadadi,Behadadi,0368,21,0,
10001116,Alisaru,Alisaru,0368,21,0,
10001119,Lunanati,Lunanati,0261,15,24837,404412
10001121,Diguri,Diguri,0368,21,0,
10001127,Kelamari,Kelamari,0368,21,0,
10001136,Gadiajadi,Gadiajadi,0368,21,0,
10001144,Kandamunda,Kandamunda,0368,21,0,
10001153,Dadadi,Dadadi,0368,21,0,
10001154,Dasiguda,Dasiguda,0368,21,0,
10001156,Sanajorada,Sanajorada,0252,15,24188,403927
10001159,Bahadapada,Bahadapada,0368,21,0,
10001164,Pipalpanga,Pipalpanga,0368,21,0,
10001165,Sasipada,Sasipada,0368,21,0,
10001166,Banegaon,Banegaon,0368,21,0,
10001167,Purunasahi,Purunasahi,0368,21,0,
10001170,Padasahi,PAdasahi,0368,21,0,
10001172,Kambasahi,Kambasahi,0368,21,0,
10001179,Dabamaha,Dabamaha,0368,21,0,
10001183,Nahumada,Nahumada,0368,21,0,
10001184,DAbalsuga,Dabalsuga,0368,21,0,
10001185,Dalabali,Dalabali,0368,21,0,
10001186,Magadangia,Magadangia,0368,21,0,
10001187,Kapuguda,Kapuguda,0368,21,0,
10001189,Kupudanaju,Kupudanaju,0368,21,0,
10001190,Lambagudri,Lambagudri,0368,21,0,
10001191,Tatapadi,Tatapadi,0368,21,0,
10001192,Kilakia,Kilakia,0368,21,0,
10001193,Langerikia,Langerikia,0368,21,0,
10001194,Dadabali,Dadabali,0368,21,0,
10001195,Rugunikia,Rugunikia,0368,21,0,
10001196,Talangia,Talangia,0368,21,0,
10001197,Lainpada,Lainpada,0368,21,0,
10001198,Dakamba,Dakamba,0368,21,0,
10001199,Ranipada,Ranipada,0368,21,0,
10001200,Tadangia,Tadangia,0368,21,0,
10001201,Puduguda,Puduguda,0368,21,0,
10001202,Esumadi,Esumadi,0368,21,0,
10001203,Sadumaha,Sadumaha,0368,21,0,
10001204,Padermaha,Padermaha,0368,21,0,
10001205,Madekia,Madekia,0368,21,0,
10001206,Bradinaju,Bradinaju,0368,21,0,
10001207,Kritangia,Kritangia,0368,21,0,
10001208,Krandikuti,Krandikuti,0368,21,0,
10001209,Khajurinaju,Khajurinaju,0368,21,0,
10001210,Gasaguda,Gasaguda,0368,21,0,
10001211,Madinaju,Madinaju,0368,21,0,
10001217,Panasnaju,Panasnaju,0368,21,0,
10001219,Drebaketa,Drebaketa,0368,21,0,
10001222,Mlahupanga,Mlahupanga,0368,21,0,
10001223,Padasahi,Padasahi,0368,21,0,
10001224,Tatamaha,Tatamaha,0368,21,0,
10001225,Kaminipanga,Kaminipanga,0368,21,0,
10001228,Padipata,Padipata,0368,21,0,
10001229,Dengeraju,Dengeraju,0368,21,0,
10001230,Gumamaha,Gumamaha,0368,21,0,
10001231,Gaterbadi,Gaterbadi,0368,21,0,
10001232,Paibadi,Paibadi,0368,21,0,
10001233,Dalketa,Dalketa,0368,21,0,
10001234,Gutulmaha,Gutulmaha,0368,21,0,
10001235,Rabatbadi,Rabatbadi,0368,21,0,
10001236,Bahatbadi,bahatbadi,0368,21,0,
10001237,Sandarbadi,Sandarbadi,0368,21,0,
10001238,Jaibadi,Jaibadi,0368,21,0,
10001239,Dadalbadi,Dadalbadi,0368,21,0,
10001241,Tatamaha,Tatamaha,0368,21,0,
10001242,Karandabadi,Karandabadi,0368,21,0,
10001243,Dakibadi,Dakibadi,0368,21,0,
10001244,Paderbadi,Paderbadi,0368,21,0,
10001245,Ekamaha,Ekamaha,0368,21,0,
10001246,MAkabali,Makabali,0368,21,0,
10001247,Gadabadi,Gadabadi,0368,21,0,
10001248,Badajorda,Badajorda,0252,15,24280,404019
10001249,Alarmaha,Alarmaha,0368,21,0,
10001251,Sinderipanga,Sinderpanga,0368,21,0,
10001253,Gadampadar,Gadampadar,0368,21,0,
10001255,Pirigada,Pirigada,0368,21,0,
10001256,Badasinghada,Badasinghada,0252,15,24280,404019
10001257,Haripur,Haripur,0368,21,0,
10001258,Sanasinghada,Sanasinghada,0252,15,24280,404019
10001260,Mundikia,Mundikia,0368,21,0,
10001263,Kumunda,Kumunda,0252,15,24280,404019
10001265,Mardaharihara pur,Mardaharihara pur,0252,15,24280,404019
10001266,Sugamaha,Sugamaha,0368,21,0,
10001271,Balunga Khamar,Balunga Khamar,0252,15,24280,404019
10001279,Lakeipasi,Lakeipasi,0252,15,24280,404019
10001282,Dhadarpal,Dhadarpal,0263,15,25178,404746
10001283,Bisipali,Bisipali,0263,15,25178,404746
10001284,Dudhianali,Dudhianali,0263,15,25178,404746
10001285,Nuabhuin,Nuabhuin,0263,15,25178,404746
10001286,Dadar,Dadar,0263,15,25178,404746
10001287,Karadabani,Karadabani,0263,15,25178,404746
10001289,Bandhankhaman,Bandhankhaman,0263,15,25178,404746
10001290,Khandahata,Khandahata,0263,15,25178,404746
10001291,Kumursingha,Kumursingha,0263,15,25178,404746
10001292,Kantapal,Kantapal,0249,15,24022,403761
10001293,Bijigola Patna,Bijigola Patna,0249,15,24022,403761
10001294,Rabipur,Rabipur,0249,15,24022,403761
10001296,Dumduma,Dumduma,0249,15,24022,403761
10001297,Hariharapur,Hariharapur,0249,15,24022,403761
10001298,Rangapur,Rangapur,0249,15,24022,403761
10001299,Sunakhani,Sunakhani,0249,15,24022,403761
10001300,Jadunathpur,Jadunathpur,0249,15,24022,403761
10001301,Sadasibapur,Sadasibapur,0249,15,24022,403761
10001302,Sibarampur,Sibarampur,0249,15,24022,403761
10001303,Balijharan,Balijharan,0249,15,24022,403761
10001304,Goalpur,Goalpur,0249,15,24022,403761
10001305,Hatiadanda,Hatiadanda,0249,15,24022,403761
10001306,Godipadar,Godipadar,0368,21,0,
10001307,Baniasahi,Baniasahi,0366,21,0,
10001308,Surubali,Surubali,0368,21,0,
10001310,Mohulbania,Mohulbania,0434,27,45980,427174
10001311,Janaitri,Janaitri,0434,27,45989,427183
10001312,Jangalghar,Jangalghar,0373,21,0,
10001313,Purumunda,Purumunda,0376,22,38135,417929
10001314,Khamaripali,Khamaripali,0376,22,38146,417940
10001315,Baidagotha,Baidagotha,0376,22,38149,417943
10001316,Tenua,Tenua,0245,14,23377,403347
10001317,Phiringia-A,Phiringia-A,0366,21,36530,416322
10001318,Uparpada,Uparpada,0366,21,36530,416322
10001319,Daani,Daani,0366,21,36577,416369
10001322,Boluaghara,Boluaghara,0264,15,25496,404864
10001331,Similia,Similia,0264,15,25499,404867
10001332,Dangadhar,Dangadhar,0264,15,25499,404867
10001333,Pattapathar,Pattapathar,0264,15,25499,404867
10001334,Upar Dandikia,Upar Dandikia,0366,21,36669,416461
10001335,Paderipada,Paderipada,0366,21,36669,416461
10001336,Biraguda,Biraguda,0366,21,36669,416461
10001337,Lambagudri,Lambagudri,0366,21,36669,416461
10001338,DANDEIBASA,DANDEIBASA,0405,25,42290,422087
10001339,JAMBAHALI,JAMBAHALI,0405,25,42290,422087
10001340,KUIMUNDI,KUIMUNDI,0405,25,42272,422069
10001341,DHOBGHAT,DHOBGHAT,0405,25,42272,422069
10001342,SIANIPADA,SIANIPADA,0405,25,42272,422069
10001343,KOTHIAPADA,KOTHIAPADA,0405,25,42300,422097
10001344,Sarabereni,Sarabereni,0235,14,22530,402457
10001345,Padia Sahi,Padia Sahi,0235,14,22530,402457
10001348,Sutharajpur,Sutharajpur,0432,27,45838,427032
10001349,Kondatamingi,Kondatamingi,0431,27,10000537,
10001350,Marichakana,Marichakana,0431,27,46030,426687
10001351,Binadnagar,Binadnagar,0431,27,46055,426712
10001352,Karini Sasan,Karini Sasan,0431,27,46116,426773
10001353,Ramgiri,Ramgiri,0431,27,46042,426699
10001354,Bairpada,Bairpada,0475,30,51253,431054
10001355,Kenduguda,Kenduguda,0475,30,51253,431054
10001356,Majhiguda,Majhiguda,0475,30,51253,431054
10001358,Nirmalpally,Nirmalpally,0475,30,51253,431054
10001359,Rasabeda,Rasabeda,0475,30,51253,431054
10001360,Sabunguda,Sabunguda,0475,30,51253,431054
10001361,Sanyasiguda,Sonyasiguda,0475,30,51253,431054
10001362,Southpada,Southpada,0475,30,51253,431054
10001363,Subarnapur,Subarnapur,0475,30,51253,431054
10001364,Nandapur,Nandapur,0475,30,51253,431054
10001365,Gotamara,Gotamara,0256,15,24399,404143
10001366,Achhapaguda,Achhapaguda,0431,27,46144,426801
10001368,Palupaiguda,Palupaiguda,0431,27,46018,426675
10001369,Sagartal,Sagartal,0388,23,39202,419616
10001370,Kamarguda,Kamarguda,0478,30,51337,431178
10001371,MV 81,MV 81,0478,30,51337,431178
10001372,MV 82,MV 82,0478,30,51337,431178
10001373,Ardadguda,Ardaguda,0475,30,51206,431007
10001374,Beheraguda,Beheraguda,0475,30,51206,431007
10001375,Darbaguda,Darbaguda,0475,30,51206,431007
10001400,Odash,Odash,0246,15,23674,403443
10001402,Bairagi Halua,Bairagi Halua,0430,27,46641,426638
10001404,Sundhi Bikrampur,Sundhi Bikrampur,0431,27,46064,426721
10001405,ARSAPADA,ARSAPADA,0406,25,42402,422199
10001406,PITHAPADA,PITHAPADA,0406,25,42402,422199
10001407,KULIAPATHAR,KULIAPATHAR,0406,25,42440,422237
10001408,KENDUGUDA,KENDUGUDA,0406,25,42469,422266
10001409,CHANDEL,CHANDEL,0406,25,42432,422229
10001410,Nialisahi,Nialisahi,0213,12,19383,400347
10001411,Majhikhanda 1,Majhikhanda 1,0213,12,19383,400347
10001412,Majhikhanda 2,Majhikhanda 2,0213,12,19383,400347
10001413,Majhikhanda 3,Majhikhanda 3,0213,12,19383,400347
10001415,Penkam,Penkam,0431,27,46051,426708
10001416,Durgi,Durgi,0453,29,48750,428691
10001417,Khamar,Khamar,0246,15,23794,
10001418,Sahupada,Sahupada,0246,15,23794,
10001419,Nuapada,Nuapada,0246,15,23794,
10001420,Jenapada,Jenapada,0246,15,23794,
10001421,Satyabandha,Satyabandha,0246,15,23794,
10001422,Nuthuripasi,Nuthuripasi,0246,15,23794,
10001423,Jitadimiria,Jitadimiria,0246,15,23794,
10001424,Bhagirathipur,Bhagirathipur,0246,15,23794,
10001425,Chingudimunda,Chingudimunda,0246,15,23794,
10001426,Gunapal,Gunapal,0246,15,23794,
10001427,Badasada,Badasada,0246,15,23794,
10001428,Chakradharpur,Chakradharpur,0246,15,23794,
10001429,Sanasada,Sanasada,0246,15,23794,
10001430,Nimiribeda,Nimiribeda,0246,15,23794,
10001431,Ghenkani,Ghenkani,0246,15,23794,
10001432,Tambur,Tambur,0246,15,23794,
10001433,Padapasi,Padapasi,0246,15,23794,
10001434,Kurumula,Kurumula,0246,15,23794,
10001435,Kuchinda,Kuchinda,0246,15,23794,
10001436,Khantapasi,Khantapasi,0246,15,23794,
10001437,Khantapasi Colony,Khantapasi Colony,0246,15,23794,
10001438,Rohira,Rohira,0246,15,23794,
10001439,Balabhadrapur,Balabhadrapur,0246,15,23794,
10001440,Kantiapasi,Kantiapasi,0246,15,23794,
10001441,Barakalapal,Barakalapal,0246,15,23794,
10001442,Bhaluki,Bhaluki,0246,15,23794,
10001443,Kalanda,Kalanda,0246,15,23794,
10001444,Parachat,Parachat,0246,15,23794,
10001445,Beherabhuin,Beherabhuin,0246,15,23794,
10001446,Sankhamur-1,Sankhamur-1,0246,15,23794,
10001447,Sankhamur-2,Sankhamur-2,0246,15,23794,
10001448,Baidehipur,Baidehipur,0246,15,23794,
10001449,Mandakhol,Mandakhol,0246,15,23794,
10001450,Besalia,Besalia,0246,15,23794,
10001451,Karadakhaman,Karadakhaman,0246,15,23794,
10001453,Panihara,Panihara,0246,15,23794,
10001454,Kunjam,Kunjam,0246,15,23794,
10001455,Rajdanga-A,Rajdanga-A,0246,15,23794,
10001456,Ganjeimuni,Ganjeimuni,0246,15,23794,
10001457,Rajdanga-B,Rajdanga-B,0246,15,23794,
10001458,Badabaliposi,Badabaliposi,0246,15,23794,
10001459,Badagunda,Badagunda,0246,15,23794,
10001460,Dangapal,Dangapal,0246,15,23794,
10001461,Dhauragotha,Dhauragotha,0246,15,23794,
10001462,Ditikrishnapur,Ditikrishnapur,0246,15,23794,
10001463,Paunsia,Paunsia,0246,15,23794,
10001464,Chanchunia,Chanchunia,0246,15,23794,
10001465,Gentunali,Gentunali,0246,15,23794,
10001466,Priyambadapur,Priyambadapur,0246,15,23794,
10001467,Kholumunda,Kholumunda,0246,15,23794,
10001470,Padanga,Padanga,0246,15,23794,
10001471,Chanapal,Chanapal,0246,15,23794,
10001472,Jaganathpur,Jaganathpur,0246,15,23794,
10001473,Belaposi,Belaposi,0246,15,23794,
10001474,Sanda,Sanda,0246,15,23794,
10001475,Raghunathpur,Raghunathpur,0246,15,23794,
10001476,Parmanandapur,Parmanandapur,0246,15,23794,
10001477,Injidi,Injidi,0246,15,23794,
10001478,Mandhata,Mandhata,0246,15,23794,
10001479,Kukuria,Kukuria,0246,15,23794,
10001480,Jaunlibandha,Jaunlibandha,0246,15,23794,
10001481,Rengalmunda,Rengalmunda,0246,15,23794,
10001482,Jharkilinda,Jharkilinda,0246,15,23794,
10001483,Malarbeda,Malarbeda,0246,15,23794,
10001484,Chungmatia,Chungmatia,0246,15,23794,
10001485,Benipathar,Benipathar,0246,15,23794,
10001486,Bijagoth,Bijagoth,0246,15,23794,
10001487,Rangiapal,Rangiapal,0246,15,23794,
10001488,Bhojpur,Bhojpur,0246,15,23794,
10001489,Magarmuhan,Magarmuhan,0246,15,23794,
10001490,Tandiberini,Tandiberini,0246,15,23794,
10001491,Hansala,Hansala,0246,15,23794,
10001492,Bankhuli,Bankhuli,0246,15,23794,
10001493,Sendhamunda,Sendhamunda,0246,15,23794,
10001494,Munduribeda-A,Munduribeda-A,0246,15,23794,
10001495,Munduribeda-B,Munduribeda-B,0246,15,23794,
10001496,Khalichandia,Khalichandia,0246,15,23794,
10001497,Alluri,Alluri,0246,15,23794,
10001498,Burubura,Burubura,0246,15,23794,
10001499,Vetia,Vetia,0246,15,23794,
10001500,Arjunjhari,Arjunjhari,0246,15,23794,
10001501,Kutarimunda,Kutarimunda,0246,15,23794,
10001502,Kochiabeda,Kochiabeda,0246,15,23794,
10001503,Kolothakhei,Kolothakhei,0246,15,23794,
10001504,Sapajhara,Sapajhara,0246,15,23794,
10001505,Biralmunda,Biralmunda,0246,15,23794,
10001506,Boetasarei,Boetasarei,0246,15,23794,
10001507,Jambua,Jambua,0246,15,23794,
10001508,Fuljhari,Fuljhari,0246,15,23794,
10001509,Sukadebpur,Sukadebpur,0246,15,23794,
10001510,Banar,Banar,0246,15,23794,
10001511,Rengalmunda,Rengalmunda,0246,15,23794,
10001512,Gopinathpur,Gopinathpur,0246,15,23794,
10001513,Hatibindha,Hatibindha,0246,15,23794,
10001514,Barkotia,Barkotia,0246,15,23794,
10001515,Indrapali,Indrapali,0246,15,23794,
10001517,Balimi,Balimi,0246,15,23794,
10001518,Kumbhibahal,Kumbhibahal,0246,15,23794,
10001519,Solda,Solda,0246,15,23794,
10001520,Srirampur,Srirampur,0246,15,23794,
10001521,Gothabhuin,Gothabhuin,0246,15,23794,
10001522,Sahargurjang,Sahargurjang,0246,15,23794,
10001523,Mahalsarua,Mahalsarua,0246,15,23794,
10001524,Putkamahal,Putkamahal,0246,15,23794,
10001525,Nathapasi,Nathapasi,0246,15,23794,
